id,cp,latitude,longitude
62129002,62129,5063188.15,226542.55
29233001,29233,4866400,-410000
77860002,77860,4889754.6218528,286447.22322041
20290002,20290,4252490,944070
64190002,64190,4331906,-77120
32220001,32220,4347068,92231
6770002,06770,4376700,720100
13880001,13880,4352500,523500
34070016,34070,4360413,383911
33420003,33420,4486100,-25600
80430002,80430,4984200,177800
45800001,45800,4790534.7653244,194306.45140335
91410001,91410,4853100,202900
62690001,62690,5035000,258200
89340004,89340,4833600,308000
68320001,68320,4810100,746700
13260002,13260,4321700,554600
49140003,49140,4756900,-42000
95460003,95460,4902824.1057696,236550.05925033
69680002,69680,4573704,497295
35120001,35120,4855100,-172500
33720006,33720,4464717,-35066
12560002,12560,4438500,311400
24300001,24300,4553400,66600
40120001,40120,4401900,-31300
13700007,13700,4341800,522800
13140002,13140,4359300,500400
74240001,74240,4618000,621800
76220008,76220,4947300,172600
27620002,27620,4909375,160616
82000006,82000,4400346.2549649,135560.564736
24400004,24400,4503800,35400
91510002,91510,4853100,229400
21230006,21230,4713100,448000
34400018,34400,4367875.30897,414329.815767
56800006,56800,4791899.4310637,-236376.16080019
21200007,21200,4701700,483600
38090004,38090,4561500,515800
13006003,13006,4328620,537408
42500013,42500,4539027.4844305,431530.39430976
4120004,04120,4385100,650800
86036001,86000,4656606.713088,35440.526256445
74400001,74400,4591200,686100
69260011,69260,4578400,475000
62150002,62150,5045400,253200
24600004,24600,4524800,34000
1340005,01340,4633472.64,512600.21
13170011,13170,4340900,532100
13090020,13090,4354289.1,543170.3
31470004,31470,4353400,122800
34430001,34430,4357800,383500
46230005,46230,4434351.2136314,154147.36828542
83440006,83440,4360700,674900
92500017,92500,4887062.22,218045.32
31590002,31590,4365263.2227159,165201.44740429
25120004,25120,4724600,681100
78300011,78300,4892100,203400
30900018,30900,4381200,433900
37260005,37260,4727057.8774835,59254.978394482
51100033,51150,4904700,411500
39130009,39130,4666200,577600
34110004,34110,4347100,376800
76680001,76680,4967000,128400
57100006,57100,4936300,611800
67700010,67700,4876200,736500
62101001,62100,5095000,189300
22110003,22110,4823682,-331209
80970003,80970,5016700,175500
60410003,60410,4930900,273000
60112002,60112,4948400,204700
41000005,41000,4766600,138800
69651001,69651,4597900,473300
86180002,86180,4659076,36886
25110004,25110,4734990.88497,634694.382569
37000014,37000,4738100,66800
33127004,33127,4484200,-77000
56230002,56230,4766400,-245200
30200006,30200,4413100,467500
81430001,81430,4389489,234154
8300006,08300,4950033,435794
59118001,59118,5069200,305100
57800002,57800,4913900,679900
82700004,82700,4391400,122400
72000002,72100,4799200,22500
88120001,88120,4801200,671500
22000002,22000,4852200,-273200
45210005,45210,4809300,280200
33720005,33720,4463300,-33500
29170004,29170,4789800,-401700
50000004,50000,4909800,-107700
86370006,86370,4638646.0845682,22097.741127015
63570003,63570,4541400,332000
60160003,60160,4925600,243200
14123001,14123,4915727.3112235,-36860.834399018
9190004,09190,4300603.8629003,112578.1769696
15300002,15300,4510765.0938541,286300.26809344
44000005,44300,4723769,-153264
78390005,78390,4879884.1163765,200343.36831272
11400005,11400,4330462,195867
34600001,34600,4360598,314947
64300006,64300,4346400,-74100
33560002,33560,4490700,-48900
34000011,34090,4364400,384400
25440002,25440,4708000,588500
52800001,52800,4803500,534800
57310002,57310,4929965,620930
29143001,29710,4798644,-442386
64480005,64480,4342300,-146500
69210007,69210,4584000,462300
57150005,57150,4919543,670652
76640004,76640,4965100,59100
56250002,56250,4772400,-259400
83630003,83630,4365605.37166,611974.997415
31620002,31620,4378100,140500
95370007,95370,4898505.42078,218181.283895
20169003,20169,4139200,916600
64122001,64122,4337500,-167900
52100010,52100,4865287.4883652,496326.91536929
20260002,20260,4256429,875541
12170004,12170,4403700,252300
17450001,17450,4599074,-107620
57530001,57530,4911000,639200
76370004,76370,4990900,110800
83440002,83440,4362200,669100
69670002,69670,4573262,467286
88200001,88200,4800400,661300
16330001,16330,4580400,14000
70300001,70300,4782100,639200
71220002,71220,4647900,442500
85530003,85530,4700700,-119000
74100009,74100,4617800,624200
63112001,63112,4582500,307300
22150005,22150,4835079.047,-276064.927
24100016,24100,4486300,46700
45210004,45210,4801820.5,288525
59141002,59141,5022800,332000
22650002,22650,4857584.6568782,-214954.28180546
35340002,35340,4822300,-150000
84700005,84700,4402700,487400
56700009,56700,4780400,-327000
41240002,41240,4790700,152100
77460005,77460,4818400,274200
2100021,02100,4982437.906,331075.437
44260005,44260,4736862.194,-196231.179
89420007,89420,4746741.9859402,408030.19554445
44170002,44170,4756400,-162000
67700002,67700,4874100,737600
80340003,80340,4993800,271800
63150002,63150,4559400,276200
39230002,39230,4680800,558200
14230003,14230,4931862.92,-110089.57
77165002,77165,4903700,280100
47340001,47340,4428600,76000
33730002,33730,4444300,-32700
8300007,08300,4951743,449483
63000023,63000,4580662,310943
55500002,55500,4868769,532119
49390001,49390,4739000,7000
5000018,05000,4455900,607400
59139001,59139,5059100,305200
18800001,18800,4708200,272900
26210001,26210,4529100,495300
92400018,92400,4889685,225419
59630003,59630,5094384.9986115,219784.86125013
30132003,30132,4378400,439300
93270001,93270,4895100,252800
59570001,59570,5030122,379447
3630004,03630,4635500,262100
60180001,60180,4927600,248600
30100011,30100,4413500,409200
84320001,84320,4400500,493200
73160002,73160,4556230,589429
31390003,31390,4326100,111600
57370004,57370,4877400,724400
76330002,76330,4948189,58305
30110004,30110,4421000,402200
29930002,29930,4785800,-375000
60540002,60540,4920136.05,220429.72
35140001,35140,4825900,-140800
53270002,53270,4802701.5556983,-34336.20388962
24590002,24590,4497400,132100
26740006,26740,4460800,486100
92140016,92140,4879400,225200
58530001,58530,4743421.72692,358873.708161
12400006,12400,4395500,289100
31000001,31100,4358800,141000
67250002,67250,4892900,789600
14320001,14320,4911493,-37436
22950003,22950,4849104,-276346
10230002,10230,4867500,419100
10150003,10150,4841105.75553,414348.044661
14123005,14123,4915000,-35200
62100024,62100,5095575,190807
9600003,09600,4297860,186859
60300007,60300,4921100,259300
54390001,54390,4874200,614900
83300008,83300,4353300,645200
53600002,53600,4815000,-40900
8500002,08500,4993900,464100
62152001,62152,5063000,164600
65440001,65440,4286900,34000
58600002,58600,4702300,308252
77480001,77480,4841380.6983762,323266.04272856
86100009,86100,4682500,56000
87150002,87150,4570800,84500
56120005,56120,4794699.81,-258197
33140010,33140,4472900,-53000
66220001,66220,4280900,250000
35200007,35200,4808500,-169600
28800001,28800,4818700,139100
74320001,74320,4584501,615048
85540002,85540,4649700,-142400
75019014,75019,4890000,237300
23320001,23320,4620000,176000
13560004,13560,4374200,508600
13127005,13127,4344646.0806624,524316.98394589
33700020,33700,4484200,-66600
44300017,44300,4725100,-151800
41400004,41400,4731800,118600
15300006,15300,4510658.8810308,286480.94441031
52120002,52120,4803100,491300
88110002,88110,4840700,685800
69430002,69430,4615400,461900
73410001,73410,4576100,593300
30140001,30140,4405100,398700
68170002,68170,4775851,740024
4700003,04700,4392768,589091
33440002,33440,4491900,-48000
75013028,75013,4883200,236500
69400009,69400,4598900,471000
29540001,29540,4819900,-370000
42330002,42330,4558400,430300
40420003,40420,4406200,-66200
14000009,14000,4918300,-40300
33350003,33350,4485259.5022009,-4633.8847269563
87500003,87500,4551600,119900
21400001,21400,4787100,457000
14600004,14600,4939700,21100
78410004,78410,4896000,184300
94542003,94542,4873200,236600
29440001,29440,4860600,-411500
42380004,42380,4543200,406300
45120005,45120,4802100,273700
51310001,51310,4872200,355300
95712004,95700,4900910,253736
50170005,50170,4856000,-150900
47190001,47190,4429654,34412
68130001,68130,4762337.55393,727143.926147
54170004,54170,4853498.0642217,589627.12433789
89000002,89000,4779200,358000
37800004,37800,4710900,58400
31100010,31100,4358000,139500
74150002,74150,4585633.9986284,594841.81554019
76510001,76510,4987600,123400
14111001,14111,4916100,-40000
38142001,38142,4504600,612700
14123010,14123,4915769.717388,-32601.015714723
8400004,08400,4940500,469700
35730001,35730,4858500,-206300
28800002,28800,4819150.25,157898.29
46400004,46400,4486000,188200
72300004,72300,4780300,-16800
40300005,40300,4354400,-107500
33720001,33720,4465647,-36582
63140002,63140,4591853,307300
84400007,84400,4388345.4,538128
35743001,35740,4814100,-176600
54300007,54300,4859200,652800
45770002,45770,4793600,188900
34130003,34130,4361200,400600
22830001,22830,4829900,-200300
68300002,68300,4759335,755569
86390002,86390,4636056.13,97245.54
76700001,76700,4950300,20900
33370015,33370,4486747.7485278,-49283.912227867
71390005,71390,4675200,471800
73300005,73300,4524000,627000
50700001,50700,4951200,-147800
60230004,60230,4918800,223500
49120004,49120,4723500,-72300
22490001,22490,4853226.74691,-200716.761564
71400005,71400,4696860.165416,427399.89901321
49280003,49280,4700500,-85100
30320004,30320,4385894.1893134,443313.01495777
34260001,34260,4365700,315000
68160004,68160,4825400,720400
20240005,20240,4201700,940600
34450001,34450,4331400,341700
31620007,31620,4376537.48555,136997.38694
87000002,87000,4582000,122400
33300005,33300,4486190,-58571.999999999
91310004,91310,4862300,226700
14200008,14200,4921334.6526429,-34202.803125476
60240001,60240,4927200,187400
62143003,62143,5040500,274500
87430003,87430,4585600,114600
24320002,24320,4536900,44600
80170001,80170,4982600,271200
13660005,13660,4379100,502800
85350001,85350,4672342,-234468
76270003,76270,4972527.7201557,145978.34195908
82200008,82200,4411936.3006266,112004.59498617
32120002,32120,4373100,88100
79190001,79190,4613300,12000
45430003,45430,4790200,200400
62100012,62100,5094700,191000
41360003,41360,4790189.04008,91750.4929491
71450001,71450,4670700,439000
51303001,51300,4873100,460000
44750002,44750,4741290.2747675,-197051.21262687
25510002,25510,4721800,654200
60680003,60680,4940300,273900
41200009,41200,4733809.7659342,166604.67695594
33410006,33410,4464600,-32400
82130002,82130,4407564,137073
40400004,40400,4382800,-80500
73110003,73110,4544377,609615
3290002,03290,4651700,369200
84350002,84350,4407971.07,487885.74
34530001,34530,4348000,348500
59850002,59850,5068700,284000
7240002,07240,4489773,464767
91400005,91400,4867000,212000
81320001,81320,4368309.705018,285996.42538515
41300001,41300,4742400,205300
25410007,25410,4718600,582200
31330004,31330,4372100,129400
1360002,01360,4584900,512000
77550005,77550,4862473,259212
79330001,79330,4689400,-23400
14400011,14400,4927400,-68500
34130005,34130,4362700,401000
3290003,03290,4652300,368000
77320002,77320,4878355,330653
63610001,63610,4550979.5444645,293548.599036
38370003,38370,4543800,477000
62300006,62300,5042700,280600
63850001,63850,4540800,282700
93300008,93300,4891000,238000
2370005,02370,4940563.6006256,351497.54981475
44000001,44300,4725700,-151300
13011018,13011,4329200,545900
64240006,64240,4338644.0367815,-131392.1444
6400001,06400,4355530,702483
56950002,56950,4760800,-299700
88450002,88450,4833700,633200
90150001,90150,4768800,695500
60300010,60300,4922100,259300
30100001,30100,4410715,409387
88200015,88200,4804948.393,658206.806
39170001,39170,4640300,579400
26620001,26620,4466700,569700
45250003,45250,4764226.79,274398.339
5400002,05400,4453627,583174
7260001,07260,4447900,424800
89800001,89800,4781846,378141
2100012,02100,4986500,329100
24390001,24390,4526681.28926,113778.022236
69008008,69008,4573300,488100
68210002,68210,4763100,711100
76176001,76100,4943200,108300
3380002,03380,4637200,246800
62100001,62100,5094300,181000
59174003,59174,5034600,348000
49410002,49410,4735900,-101600
3170001,03170,4633510,279688
17290003,17290,4611624,-93553
28420001,28480,4826100,91300
29410001,29410,4851800,-386800
40300008,40300,4354700,-111300
74200003,74200,4634900,643200
20217004,20217,4268100,930400
40330001,40330,4359300,-75500
76220005,76220,4947900,171300
30210006,30210,4394200,456900
74430001,74430,4623541.56534,665508.238436
94550002,94550,4877313,233780
73270001,73270,4572800,653300
29100007,29100,4808100,-432800
63260003,63260,4601000,319700
67110006,67110,4890200,764700
6600007,06600,4360087.60476,712225.595196
90200003,90200,4773500,683000
17500002,17500,4545516.75,-44091.49
23700001,23700,4602700,249700
7200010,07200,4460500,438700
71460001,71460,4661000,467200
71000024,71000,4627000,479700
26790005,26790,4428000,492200
69007006,69007,4573519,483936
29470004,29470,4837935,-437494
20217001,20217,4267300,930200
73100001,73100,4572000,592200
25200005,25200,4749900,681400
67500009,67500,4879900,778000
71600012,71600,4645400,410300
61100008,61100,4873331.02,-57645.91
82600004,82600,4389700,113400
83870001,83870,4329000,586300
71140003,71140,4662800,373600
49300016,49300,4707185.51328,-85676.8078224
24550001,24550,4463855.2720827,106084.09067322
78840004,78840,4903700,159300
48000005,48000,4451841.20487,349212.097875
43170001,43170,4495871,354987
22350004,22350,4829100,-215200
37100011,37100,4742644.4732494,71075.649892812
29630002,29630,4869400,-378800
12310002,12310,4438400,282300
83470006,83470,4344700,586300
33210011,33210,4457007.02602,-29929.4925695
67130002,67130,4849433,725104
68390002,68390,4777700,737900
14200009,14200,4920025.30377,-34489.7117336
38540001,38540,4563900,504400
12200006,12200,4436000,198700
29100003,29100,4809234,-434503
85300002,85300,4685600,-189700
4100001,04204,4418816.66081,594679.759778
44730002,44730,4717027,-214844
49800003,49800,4744900,-50500
59151002,59151,5028300,310200
24330005,24330,4512300,86000
89220001,89220,4769400,295000
72470005,72470,4801589.3,33156.12
9110001,09110,4273000,182100
84390001,84390,4410150,541452
2390002,02390,4983700,349400
31500012,31500,4360500,147900
69360012,69360,4559100,482600
85540003,85540,4651000,-134500
81660001,81660,4349800,240000
88000007,88000,4818685,644195
21160004,21160,4727600,500500
14160003,14160,4928100,-10000
25420005,25420,4748700,677000
28500008,28500,4876000,124000
28160005,28160,4821800,117800
65120002,65120,4289100,-2400
93700003,93700,4891800,241800
48200004,48200,4480500,328100
35520004,35520,4820400,-172900
84660002,84660,4386696,514881.99999999
77500004,77500,4889216,258113
16200001,16200,4569096.0364153,-17360.081481934
59180001,59180,5099600,236700
51510002,51510,4895900,431400
25560001,25560,4685200,615200
69400010,69400,4598000,473500
62660001,62660,5051700,268300
29640001,29640,4852100,-371500
44115003,44115,4722200,-147300
42270003,42270,4546700,438500
67300004,67300,4861065.3,773785.5
14450001,14450,4938500,-105000
56860004,56860,4765000,-272200
49000014,49000,4745600,-57100
76230002,76230,4947011.65096,111748.807822
79600003,79600,4682500,-12900
34540001,34540,4346100,369100
33523001,33520,4487400,-61700
81130001,81130,4398900,213900
78140008,78140,4878100,217300
57255001,57255,4919700,599500
6000026,06300,4370700,729200
12130002,12130,4446000,296500
38200017,38200,4553800,487400
64480004,64480,4337200,-143500
56500002,56500,4787553,-282825
71120001,71120,4644149.22616,430970.58805
22570001,22570,4822700,-317600
72170004,72170,4819753.3,16889
49412001,49400,4726400,-9200
29340002,29340,4784604,-368699
87520002,87520,4593200,103400
53810001,53810,4810000,-78200
13670001,13670,4384548.77277,493273.027405
88100005,88100,4827800,696100
20240003,20240,4191600,939300
31330001,31330,4376100,130000
