id,cp,ville,adresse,latitude,longitude,enseigne,gazole,e10,sp98,tendance_gazole,tendance_e10,tendance_sp98,tendance_demain_gazole,confiance_demain_gazole,tendance_demain_e10,confiance_demain_e10,tendance_demain_sp98,confiance_demain_sp98
26790005,26790,Tulette,ZONE INTERMARCHE - ROUTE D ORANGE - LE PEYRON,44.28,4.922,Intermarché,1.869,1.889,1.999,egal,egal,egal,stable,1,stable,1,stable,1
71140003,71140,Bourbon-Lancy,6 route de Digoin,46.628,3.736,Intermarché,1.893,1.879,1.988,egal,egal,egal,stable,1,stable,1,stable,1
82600004,82600,Saint-Sardos,Chemin de Naudun,43.8971399,1.1352784,Aire C,1.890,1.970,,egal,egal,,stable,1,stable,1,stable,1
71000024,71000,VARENNES LES MACON,715 ROUTE NATIONALE 6,46.27,4.797,TotalEnergies,1.929,1.913,,baisse,,,stable,1,stable,1,stable,1
69007006,69007,LYON,112/116 RUE DE GERLAND,45.73519,4.83936,Total,1.984,1.958,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
48000005,48000,MENDE,14 AVENUE FOCH,44.5183297,3.4934231,Total,1.868,1.844,1.959,hausse,baisse,baisse,stable,1,stable,1,stable,1
83470006,83470,Saint-Maximin-la-Sainte-Baume,RN.7 ROUTE DE NICE,43.4470802,5.8623973,Total Access,1.854,1.839,1.953,hausse,baisse,baisse,stable,1,stable,1,stable,1
78840004,78840,Freneuse,rue des voies vaches,49.037,1.593,Carrefour,1.869,,1.999,egal,,egal,stable,1,stable,1,stable,1
29630002,29630,Plougasnou,POULBRAOU ROUTE DE MORLAIX,48.694,-3.788,Casino,1.859,,,egal,,,stable,1,stable,1,stable,1
12310002,12310,LAISSAC,LE FOIRAIL,44.384,2.823,Intermarché,1.869,,,egal,,,stable,1,stable,1,stable,1
24550001,24550,Villefranche-du-Périgord,"LIEU DIT LA FOUGERE, ROUTE DE CAHORS",44.638553,1.060841,Aire C,1.890,1.990,2.130,egal,egal,egal,stable,1,stable,1,stable,1
37100011,37100,TOURS,RUE ABEL GANCE - ZAC DE L'AEROGA,47.426445,0.710756,TotalEnergies,1.854,1.850,1.967,hausse,baisse,baisse,stable,1,stable,1,stable,1
22350004,22350,CAULNES,Rue du 19 Mars 1962,48.2905887,-2.1529458,Intermarché,1.819,1.839,1.946,egal,egal,egal,stable,1,stable,1,stable,1
43170001,43170,Saugues,route du Puy,44.95871,3.54987,TotalEnergies,1.990,1.957,1.990,baisse,egal,egal,stable,1,stable,1,stable,1
33210011,33210,LANGON,16 ROUTE DE BORDEAUX,44.57007,-0.299295,TotalEnergies,1.860,1.857,1.975,hausse,baisse,baisse,stable,1,stable,1,stable,1
67130002,67130,Russ,Rue de la Creuse Fontaine,48.49433,7.25104,Système U,1.899,1.859,1.949,egal,egal,egal,stable,1,stable,1,stable,1
68390002,68390,SAUSHEIM,Avenue du Général de Gaulle,47.7759264,7.3785327,Shell,2.122,,2.231,baisse,,baisse,stable,1,stable,1,stable,1
29100003,29100,Douarnenez,Toubalan,48.09234,-4.34503,E.Leclerc,1.804,,1.934,egal,,egal,stable,1,stable,1,stable,1
38540001,38540,HEYRIEUX,zac les brosses,45.639,5.044,Intermarché,1.839,1.849,1.959,egal,egal,egal,stable,1,stable,1,stable,1
24330005,24330,Saint-Pierre-de-Chignac,les guichoux,45.1230486,0.8587347,Elan,1.919,,2.069,egal,,egal,stable,1,stable,1,stable,1
85300002,85300,SALLERTAINE,4 rue Charles Milcendeau,46.856,-1.897,E.Leclerc,1.807,1.846,1.930,egal,egal,egal,stable,1,stable,1,stable,1
4100001,04204,SISTERON,9 avenue des Plantiers BP201,44.188167,5.946798,Système U,1.869,1.879,1.959,baisse,baisse,egal,stable,1,stable,1,stable,1
9110001,09110,SAVIGNAC-LES-ORMEAUX,RN 20,42.7303656,1.8149616,Intermarché,1.890,1.930,,egal,egal,,stable,1,stable,1,stable,1
14200009,14200,Hérouville-Saint-Clair,"1, RUE GUYON DE GUERCHEVILLE",49.2010284,-0.3440845,Total Access,1.853,1.855,1.979,hausse,baisse,baisse,stable,1,stable,1,stable,1
59151002,59151,ARLEUX,663 RUE SALVADOR ALLENDEE,50.2838636,3.0978957,Carrefour,1.859,1.939,2.059,egal,egal,egal,stable,1,stable,1,stable,1
31500012,31500,Toulouse,144 Avenue Jean Chaubet,43.605,1.479,Avia,1.969,1.979,2.099,egal,egal,egal,stable,1,stable,1,stable,1
89220001,89220,BLéNEAU,RUE DES VALLEES,47.694,2.95,Avia,1.899,1.979,1.999,egal,egal,egal,stable,1,stable,1,stable,1
72470005,72470,CHAMPAGNE,LA CHESNAIE RTE DE FATINES,48.0158104,0.3284835,Total Access,1.839,1.846,1.951,egal,egal,egal,stable,1,stable,1,stable,1
44730002,44730,SAINT-MICHEL-CHEF-CHEF,Route de la Plaine,47.1756914,-2.1464558,Système U,1.829,1.854,1.962,egal,egal,egal,stable,1,stable,1,stable,1
12200006,12200,Villefranche-de-Rouergue,Mas de souyri / Route de Montauban,44.36,1.987,Elan,1.959,,,egal,,,stable,1,stable,1,stable,1
84390001,84390,Sault,QUARTIER DE MOUGNE,44.0963903,5.4128722,Intermarché,1.899,1.879,1.989,egal,egal,egal,stable,1,stable,1,stable,1
2390002,02390,ORIGNY-SAINTE-BENOITE,Rue du Thil,49.837,3.494,Origny-Sainte-Benoite,1.870,,1.990,egal,,egal,stable,1,stable,1,stable,1
49800003,49800,Trélazé,220 AVENUE MENDES FRANCE,47.4478086,-0.5077967,Système U,1.849,1.884,1.954,hausse,egal,hausse,stable,1,stable,1,stable,1
69360012,69360,COMMUNAY,AUTOROUTE A 46 - AIRE COMMUNAY NORD,45.5910073,4.8274371,Total Access,1.895,1.878,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
88000007,88000,Épinal,2 Avenue de la Fontenelle,48.188468,6.4433667,Intermarché,1.899,1.919,2.029,egal,egal,egal,stable,1,stable,1,stable,1
14160003,14160,DIVES-SUR-MER,Avenue des Résistants,49.2781294,-0.102235,Intermarché,1.898,1.888,1.978,egal,egal,egal,stable,1,stable,1,stable,1
85540003,85540,Le Champ-Saint-Père,rue des Tourterelles,46.5109194,-1.3450058,Carrefour,1.989,,2.044,egal,,egal,stable,1,stable,1,stable,1
21160004,21160,Marsannay-la-Côte,ROUTE DE BEAUNE,47.2805352,5.008128,Total Access,1.866,1.847,1.967,hausse,baisse,baisse,stable,1,stable,1,stable,1
28160005,28160,BROU,11 allée des alouettes,48.2172103,1.1780659,U,1.839,1.869,1.979,egal,egal,egal,stable,1,stable,1,stable,1
28500008,28500,Vert-en-Drouais,RN 12 COTE NORD,48.76,1.24,Total,1.859,1.861,1.975,hausse,baisse,baisse,stable,1,stable,1,stable,1
81660001,81660,Bout-du-Pont-de-Larn,CD 54 - RN 112 lieu dit Lagarrigue,43.498,2.4,E.Leclerc,1.849,1.839,1.969,egal,egal,egal,stable,1,stable,1,stable,1
25420005,25420,Bart,82 Rue du Général de Gaulle,47.487,6.77,Avia,1.969,,1.999,egal,,egal,stable,1,stable,1,stable,1
65120002,65120,SALIGOS,quartier larise,42.891,-0.024,Independent,2.070,2.070,2.170,egal,egal,egal,stable,1,stable,1,stable,1
93700003,93700,DRANCY,"80, rue Saint Stenay",48.9177284,2.4195667,HysetCo,1.910,1.906,2.042,hausse,hausse,hausse,stable,1,stable,1,stable,1
62660001,62660,BEUVRY,ROUTE DE LILLE,50.517,2.683,Carrefour,1.944,1.939,2.040,hausse,hausse,hausse,stable,1,stable,1,stable,1
59180001,59180,CAPPELLE-LA-GRANDE,1 Rue du Hoogheporte,50.9951112,2.3672977,Carrefour,1.857,,1.979,egal,,egal,stable,1,stable,1,stable,1
84660002,84660,Maubec,Avenue du Tourail,43.8678992,5.1469695,Super U,1.849,1.879,1.949,egal,egal,egal,stable,1,stable,1,stable,1
16200001,16200,JARNAC,Avenue d'Ecosse,45.69096,-0.173601,U,1.845,1.865,1.969,egal,egal,egal,stable,1,stable,1,stable,1
77500004,77500,CHELLES,route de Montfermeil,48.89216,2.58113,Intermarché,1.868,1.882,1.992,egal,egal,egal,stable,1,stable,1,stable,1
51510002,51510,FAGNIèRES,Route d'Epernay,48.959,4.314,E.Leclerc,1.836,1.848,1.953,egal,egal,egal,stable,1,stable,1,stable,1
48200004,48200,Saint-Chély-d'Apcher,Route du Malzieu,44.8086623,3.2826139,Intermarché,1.829,1.849,1.999,egal,egal,egal,stable,1,stable,1,stable,1
35520004,35520,La Mézière,rue du phare de la Balue CAP MALO,48.204,-1.729,E.Leclerc,1.826,1.869,1.949,egal,egal,egal,stable,1,stable,1,stable,1
69400010,69400,VILLEFRANCHE-SUR-SAôNE,477 Rue Jules Ferry,45.9804363,4.7362868,Intermarché,1.849,1.859,1.989,egal,egal,egal,stable,1,stable,1,stable,1
25560001,25560,Frasne,114 Grande Rue,46.8528206,6.151614,Super U,1.899,1.899,1.959,egal,egal,egal,stable,1,stable,1,stable,1
29640001,29640,PLOUGONVEN,Rue de Kergollot,48.521,-3.715,Spar,1.865,1.916,,egal,egal,,stable,1,stable,1,stable,1
44115003,44115,Basse-Goulaine,226 BLD DE LA LOIRE,47.222,-1.473,Total Access,1.848,1.843,1.960,hausse,baisse,baisse,stable,1,stable,1,stable,1
56860004,56860,SENE,165 ROUTE DE NANTES,47.6501255,-2.7218248,Total,1.948,1.941,,hausse,baisse,,stable,1,stable,1,stable,1
42270003,42270,SAINT-PRIEST-EN-JAREZ,15 Rue des trois Glorieuses,45.467,4.385,Esso,1.929,1.929,2.029,egal,egal,egal,stable,1,stable,1,stable,1
14450001,14450,GRANDCAMP-MAISY,Avenue Emile DAMECOUR,49.385,-1.05,Carrefour,1.879,,,egal,,,stable,1,stable,1,stable,1
67300004,67300,SCHILTIGHEIM,90 ROUTE DU GENERAL DE GAULLE,48.610653,7.737855,E.Leclerc,1.859,1.869,1.955,hausse,hausse,hausse,stable,1,stable,1,stable,1
49000014,49000,ANGERS,BD CHARLES BARANGE,47.456,-0.571,Total,1.852,1.851,1.965,hausse,,,stable,1,stable,1,stable,1
57255001,57255,SAINTE-MARIE-AUX-CHêNES,RD 643,49.197,5.995,Carrefour,1.869,1.875,1.962,egal,egal,egal,stable,1,stable,1,stable,1
12130002,12130,Saint-Geniez-d'Olt,Avenue d'Espalion,44.4608247,2.967584,Intermarché,1.865,1.862,1.970,egal,egal,egal,stable,1,stable,1,stable,1
34540001,34540,BALARUC-LE-VIEUX,ROUTE DE SETE,43.461,3.691,Carrefour,1.879,1.866,1.986,hausse,hausse,hausse,stable,1,stable,1,stable,1
64480004,64480,LARRESSORE,Route de CAMBO,43.3699209,-1.4286679,Total,1.990,,,egal,,,stable,1,stable,1,stable,1
76230002,76230,BOIS-GUILLAUME,Rue de la République,49.4704651,1.1152839,Carrefour,1.878,,,egal,,,stable,1,stable,1,stable,1
78140008,78140,Vélizy-Villacoublay,AUTOROUTE A86 - AIRE DE VELIZY OUEST,48.781,2.173,Total Access,1.998,1.990,1.990,hausse,egal,egal,stable,1,stable,1,stable,1
33523001,33520,Bruges,427 Route du Médoc,44.8747949,-0.6188001,E.Leclerc,1.828,1.841,1.939,egal,egal,egal,stable,1,stable,1,stable,1
79600003,79600,Airvault,Route de Poitiers,46.8254808,-0.1266128,Intermarché,1.839,1.869,1.979,egal,egal,egal,stable,1,stable,1,stable,1
6000026,06300,NICE,10 BOULEVARD ARMEE DES ALPES,43.707,7.292,Total,2.014,1.987,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
38200017,38200,Vienne,19 avenue Berthelot,45.538,4.874,Carrefour Market,1.835,,1.940,egal,,egal,stable,1,stable,1,stable,1
81130001,81130,Cagnac-les-Mines,RUE DE LA SIGALARIE,43.989,2.139,Intermarché,1.843,1.875,2.023,baisse,hausse,egal,stable,1,stable,1,stable,1
71120001,71120,CHAROLLES,62 RTE DE MACON,46.4408653,4.3060828,Avia,1.939,,,egal,,,stable,1,stable,1,stable,1
29340002,29340,Riec-sur-Belon,1 route de quimperle,47.84604,-3.68699,Carrefour Market,1.802,1.817,,hausse,,,stable,1,stable,1,stable,1
22570001,22570,Laniscat,7 rue du Blavet,48.227,-3.176,Total,1.975,1.961,1.990,egal,egal,egal,stable,1,stable,1,stable,1
56500002,56500,Locminé,ZA DE KERJEAN,47.8804062,-2.827723,Karrgreen,1.829,1.839,,hausse,hausse,,stable,1,stable,1,stable,1
49412001,49400,Saumur,51 Boulevard Mal de Lattre-de-Tassigny,47.264,-0.092,E.Leclerc,1.809,1.829,1.939,egal,egal,egal,stable,1,stable,1,stable,1
72170004,72170,Maresché,GARE DE PEAGE MARESCHE A28,48.197533,0.16889,Total,1.961,1.956,,hausse,baisse,,stable,1,stable,1,stable,1
87520002,87520,Oradour-sur-Glane,60 rue de la lande,45.9342228,1.0316491,Système U,1.825,,1.999,hausse,,egal,stable,1,stable,1,stable,1
14710001,14710,TREVIERES,1 place Charles Delangle,49.3088,-0.903039,Station service Communale,1.921,,,baisse,,,stable,1,stable,1,stable,1
21190006,21190,MERCEUIL,AUTOROUTE A6 - AIRE DE BEAUNE TAILLY,46.964664,4.836832,TotalEnergies,2.087,1.990,1.990,hausse,egal,egal,stable,1,stable,1,stable,1
13670001,13670,VERQUIèRES,RN7 - Quartier des Jesuites,43.845488,4.93273,Garoucha - Relais des MIN,1.849,1.859,1.969,hausse,hausse,egal,stable,1,stable,1,stable,1
31330001,31330,Grenade,AVENUE KENNEDY,43.7624219,1.2987445,U,1.819,1.829,1.946,hausse,egal,egal,stable,1,stable,1,stable,1
87100011,87100,LIMOGES,252/259 AVENUE DU GENERAL LECLER,45.8543502,1.2667026,Total,1.862,1.859,1.975,hausse,baisse,baisse,stable,1,stable,1,stable,1
53810001,53810,Changé,Impasse des Sablons,48.1,-0.782,Carrefour,1.859,1.865,1.979,egal,egal,egal,stable,1,stable,1,stable,1
19300001,19300,ÉGLETONS,Avenue Charles de Gaulle,45.40194,2.0428,Auchan,1.869,1.899,1.989,egal,hausse,egal,stable,1,stable,1,stable,1
20240003,20240,Ventiseri,TRAVO,41.9170855,9.3893505,Total,1.970,,,egal,,,stable,1,stable,1,stable,1
75015026,75015,Paris,QUAI D'ISSY LES MOULINEAUX,48.835,2.266,Total Access,,1.990,1.990,,egal,egal,stable,1,stable,1,stable,1
25270001,25270,LEVIER,ROUTE DE PONTARLIER,46.954,6.128,Avia,1.959,,1.989,egal,,egal,stable,1,stable,1,stable,1
63170008,63170,AUBIERE,10 AV. DU ROUSSILLON,45.755,3.13,Total,1.870,1.849,1.969,hausse,baisse,baisse,stable,1,stable,1,stable,1
88100005,88100,SAINT-DIé-DES-VOSGES,116 Rue d'Alsace,48.2793599,6.9583449,Intermarché,1.849,1.861,1.969,egal,egal,egal,stable,1,stable,1,stable,1
31673001,31670,LABèGE,Centre Commercial LABEGE 2,43.551,1.504,Carrefour,1.871,1.860,2.028,hausse,hausse,hausse,stable,1,stable,1,stable,1
45270001,45270,Bellegarde,ZI ROUTE NATIONALE 60,47.9893071,2.4541838,Auchan,1.915,1.940,2.020,egal,egal,egal,stable,1,stable,1,stable,1
91280001,91280,SAINT-PIERRE-DU-PERRAY,rue Marguerite Yourcenar,48.6156719,2.5063256,Intermarché,1.855,1.865,1.975,hausse,egal,egal,stable,1,stable,1,stable,1
69260012,69260,Charbonnières-les-Bains,80 ROUTE DE PARIS,45.779,4.751,Eni,1.969,1.969,2.069,egal,egal,egal,stable,1,stable,1,stable,1
16270001,16270,ROUMAZIERES-LOUBERT,Rue des Paleines,45.8839076,0.5819707,U,1.829,1.859,1.969,egal,egal,egal,stable,1,stable,1,stable,1
84850001,84850,Camaret-sur-Aigues,110 Rte de Violès,44.162822,4.876708,Intermarché,1.864,1.879,1.979,egal,egal,egal,stable,1,stable,1,stable,1
49500001,49500,Segré en Anjou Bleu,Route de Laval,47.697,-0.871,Super U,1.829,1.869,1.949,egal,egal,egal,stable,1,stable,1,stable,1
69520001,69520,GRIGNY,Centre Commercial du Jayon,45.605,4.782,Intermarché,1.849,1.859,1.969,egal,egal,egal,stable,1,stable,1,stable,1
25420001,25420,VOUJEAUCOURT,Rue de la Cray,47.4805781,6.777581,Avia,1.969,,1.999,egal,,egal,stable,1,stable,1,stable,1
65200002,65200,BAGNèRES-DE-BIGORRE,ROUTE DES COLS,43.072199,0.145906,Total,1.997,1.981,1.990,hausse,hausse,egal,stable,1,stable,1,stable,1
22980002,22980,Plélan-le-Petit,8 Rue des Rouairies,48.4313307,-2.2180029,Intermarché,1.839,1.879,1.979,hausse,egal,egal,stable,1,stable,1,stable,1
80000013,80000,AMIENS,7 BD DU PORT D'AVAL,49.898,2.292,Total Access,1.962,1.957,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
35300002,35300,Fougères,20 Place de l'Europe,48.34735,-1.19382,Carrefour,1.842,1.869,1.981,egal,egal,egal,stable,1,stable,1,stable,1
41350008,41350,VINEUIL,CD 174,47.588,1.376,Total Access,,,,,,,stable,1,stable,1,stable,1
11310001,11310,Saissac,698 rue Bernard Marty lot las fountetos,43.362978,2.161394,Las Fountetos,1.840,,2.050,egal,,egal,stable,1,stable,1,stable,1
13560003,13560,SéNAS,Colline de la Cabre,43.7437688,5.0763346,Elan,1.859,1.863,1.958,egal,baisse,baisse,stable,1,stable,1,stable,1
59450001,59187,DECHY,Zone du Luc,50.3414421,3.1043206,Auchan,1.869,1.879,1.979,egal,egal,egal,stable,1,stable,1,stable,1
39100012,39100,DOLE,Rue du Général Bethouart,47.086,5.49,E.Leclerc,1.824,1.825,1.970,egal,egal,egal,stable,1,stable,1,stable,1
34800001,34800,Clermont-l'Hérault,Centre Cial Grand Axe La Madeleine,43.623,3.438,Système U,1.849,1.849,1.995,egal,egal,egal,stable,1,stable,1,stable,1
92380007,92380,GARCHES,173 179 RUE DE LA PORTE JAUNE,48.851,2.204,Esso,1.919,1.959,2.109,hausse,hausse,hausse,stable,1,stable,1,stable,1
71420003,71420,Perrecy-les-Forges,Avenue Francis Pautonnier,46.6155443,4.2096464,Système U,1.879,1.899,,hausse,hausse,,stable,1,stable,1,stable,1
21200009,21200,BLIGNY LES BEAUNE,A6 AIRE DE BEAUNE TAILLY,46.965046,4.836205,TotalEnergies,2.087,,,hausse,,,stable,1,stable,1,stable,1
81100008,81100,CASTRES,Lieu-Dit Plombières,43.622,2.215,E.Leclerc,1.824,1.845,1.932,hausse,hausse,hausse,stable,1,stable,1,stable,1
34660001,34660,COURNONSEC,RD 5 - Centre Commercial Le Frigoulet RD 5 - Centre Commercial Le Frigoulet,43.55,3.715,Intermarché,1.899,1.889,2.029,egal,egal,egal,stable,1,stable,1,stable,1
26600011,26600,Pont-de-l'Isère,Autoroute A7,45.020147,4.876368,Avia,2.049,2.049,2.149,baisse,hausse,hausse,stable,1,stable,1,stable,1
38480006,38480,Le Pont-de-Beauvoisin,Chem. de l'Avenir,45.536,5.645,E.Leclerc,,1.869,1.969,,egal,egal,stable,1,stable,1,stable,1
53200005,53203,CHâTEAU-GONTIER,AVENUE GEORGES POMPIDOU,47.83,-0.686,E.Leclerc,1.809,,1.939,egal,,egal,stable,1,stable,1,stable,1
71140001,71140,BOURBON-LANCY,ROUTE DE MOULINS,46.6232545,3.758863,bi1,1.899,,1.999,egal,,egal,stable,1,stable,1,stable,1
13320009,13320,Bouc-Bel-Air,CD6,43.444,5.437,Avia,1.824,1.855,1.966,egal,egal,egal,stable,1,stable,1,stable,1
44460001,44460,Saint-Nicolas-de-Redon,Avenue Jean Burel,47.6463361,-2.0771226,E.Leclerc,1.819,1.849,1.929,egal,egal,egal,stable,1,stable,1,stable,1
91160009,91160,BALLAINVILLIERS,31 ROUTE D'ORLEANS,48.677,2.282,Total Access,1.893,1.894,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
47200011,47200,VIRAZEIL,1440 rte de Miramont de Guyenne,44.5048463,0.2222156,Elan,1.936,,,hausse,,,stable,1,stable,1,stable,1
37190002,37190,AZAY-LE-RIDEAU,LA LOGE CITE BELLEVUE,47.2676687,0.4744447,Carrefour Market,1.869,,1.990,egal,,egal,stable,1,stable,1,stable,1
24310003,24310,Brantôme,Avenue du 8 mai 1945,45.35705,0.652914,Carrefour Market,1.849,,1.989,egal,,egal,stable,1,stable,1,stable,1
29129001,29920,Névez,30 rue de l'Atlantique,47.824,-3.794,Intermarché,1.856,1.843,1.933,egal,egal,egal,stable,1,stable,1,stable,1
31150007,31150,Gagnac-sur-Garonne,Lieu dit l'Espagnoulet,43.706,1.378,Super U,1.829,1.849,,egal,egal,,stable,1,stable,1,stable,1
60870003,60870,Villers-Saint-Paul,ROCADE INDUSTRIELLE,49.284,2.492,TotalEnergies,1.868,1.866,1.969,hausse,baisse,baisse,stable,1,stable,1,stable,1
76440003,76440,Serqueux,Route de Neufchâtel,49.6198205,1.537574,Système U,1.859,1.899,1.969,egal,egal,egal,stable,1,stable,1,stable,1
94594003,94594,RUNGIS CEDEX,RUE DU VIADUC,48.760473,2.348661,BP,1.999,,2.039,hausse,,hausse,stable,1,stable,1,stable,1
38750001,38750,ALPE D'HUEZ,55 Entrée Est - Zac des Berger,45.088,6.073,Station France D,2.050,,2.090,baisse,,baisse,stable,1,stable,1,stable,1
57140003,57140,Woippy,AUTOROUTE A31,49.1800822,6.1764138,Esso,1.994,2.009,2.133,egal,egal,egal,stable,1,stable,1,stable,1
84550003,84550,Mornas,Route d'orange,44.197,4.737,Carrefour,1.849,1.839,,egal,egal,,stable,1,stable,1,stable,1
72700002,72700,ALLONNES,Route de la Suze,47.976246,0.15675,E.Leclerc,1.829,1.859,,egal,hausse,,stable,1,stable,1,stable,1
34140004,34140,Mèze,Avenue du Général de Gaulle,43.42552,3.60195,Intermarché,1.875,1.909,1.965,egal,egal,egal,stable,1,stable,1,stable,1
92220010,92220,BAGNEUX,98T AV DE BOURG LA REINE,48.785,2.305,Esso,1.989,1.989,2.189,hausse,egal,egal,stable,1,stable,1,stable,1
61700003,61700,Domfront en Poiraie,16 Rue du Mont Margantin,48.588909,-0.643779,Carrefour,1.823,,2.005,egal,,egal,stable,1,stable,1,stable,1
59279002,59279,LOON-PLAGE,1476 route nationnale 1,50.9988739,2.2384912,Esso,1.979,1.969,2.099,baisse,baisse,baisse,stable,1,stable,1,stable,1
13510001,13510,ÉGUILLES,Route de Berre,43.543,5.367,Total,1.946,1.929,1.990,egal,egal,egal,stable,1,stable,1,stable,1
11120001,11120,Saint-Marcel-sur-Aude, Avenue de Saint-Pons,43.25362,2.91366,Intermarché,1.879,1.899,1.989,egal,egal,egal,stable,1,stable,1,stable,1
38780003,38780,OYTIER ST OBLAS,3725 route du péage,45.566989,5.008148,Système U,1.869,1.899,1.979,egal,egal,egal,stable,1,stable,1,stable,1
70160001,70160,FAVERNEY,Rue VOLTA,47.765,6.101,Carrefour,1.856,,1.964,egal,,egal,stable,1,stable,1,stable,1
38550002,38550,Auberives sur Vareze,Route Nationale 7,45.421,4.817,Système U,1.871,1.882,1.972,egal,egal,egal,stable,1,stable,1,stable,1
77540002,77540,Rozay-en-Brie,56 rue de vilpré,48.677,2.969,Carrefour,1.869,1.889,1.999,egal,egal,egal,stable,1,stable,1,stable,1
42800001,42800,RIVE-DE-GIER,Rue Jean-Baptiste Berlier,45.5266486,4.6089479,Carrefour Market,1.879,,1.999,egal,,egal,stable,1,stable,1,stable,1
83260001,83260,LA CRAU,ZI Le Patrimoine,43.154,6.07,Carrefour,1.813,1.823,1.941,egal,egal,egal,stable,1,stable,1,stable,1
62360004,62360,SAINT-ÉTIENNE-AU-MONT,Rue Edmond Mandaré,50.6714657,1.634624,Intermarché,1.829,1.849,1.969,egal,egal,egal,stable,1,stable,1,stable,1
84660001,84660,MAUBEC, Route de Cavaillon,43.8669892,5.1412966,Panagiotis,1.950,,2.040,egal,,egal,stable,1,stable,1,stable,1
71150002,71150,CHAGNY,Rue de Wissen,46.904,4.788,Intermarché,1.845,1.849,1.949,hausse,hausse,hausse,stable,1,stable,1,stable,1
7300001,07300,TOURNON-SUR-RHôNE,RUE HELENE DE TOURNON,45.055,4.839,Carrefour Market,1.949,1.853,1.999,egal,egal,egal,stable,1,stable,1,stable,1
59700003,59280,ARMENTIèRES,26 Avenue Aristide Briand,50.6905496,2.8862547,Carrefour,1.841,1.840,1.841,egal,egal,egal,stable,1,stable,1,stable,1
3290001,03290,Dompierre-sur-Besbre,la chapelle,46.529,3.669,Avia,1.959,,1.989,egal,,egal,stable,1,stable,1,stable,1
38710003,38710,MENS,218 RUE DOCTEUR SENEBIER,44.815,5.751,TotalEnergies,1.999,,,egal,,,stable,1,stable,1,stable,1
51800012,51800,Valmy,A4,49.074,4.791,Avia,1.979,1.999,2.103,baisse,baisse,baisse,stable,1,stable,1,stable,1
74200014,74200,ALLINGES,157 Route des Blaves,46.33538,6.48231,Intermarché,1.856,,,egal,,,stable,1,stable,1,stable,1
44250003,44250,Saint-Brevin-les-Pins,Zone d'activités de la Guerche,47.242,-2.158,E.Leclerc,1.829,1.845,1.950,egal,baisse,egal,stable,1,stable,1,stable,1
51140005,51140,MUIZON,N31,49.274864,3.869879,Total,1.906,1.936,1.990,egal,egal,egal,stable,1,stable,1,stable,1
85500001,85500,LES HERBIERS,A87 AIRE DES HERBIERS,46.904,-1.048,Rompetrol,2.039,2.054,2.158,baisse,baisse,baisse,stable,1,stable,1,stable,1
62790001,62790,LEFOREST,AVENUE MITTERRAND,50.4351251,3.0573818,Carrefour,1.889,,1.999,egal,,egal,stable,1,stable,1,stable,1
95500011,95500,GONESSE,RD 370 RUE NUNGESSER ET COLI,48.9801083,2.4481459,Total Access,1.889,1.893,,hausse,baisse,,stable,1,stable,1,stable,1
62700001,62700,BRUAY-LA-BUISSIèRE,1115 avenue de la liberation,50.494,2.572,Carrefour,1.849,1.869,1.979,egal,egal,egal,stable,1,stable,1,stable,1
41200006,41200,Pruniers-en-Sologne / Romorantin,La Brigaudière,47.346,1.728,Système U,1.875,1.895,1.975,egal,egal,egal,stable,1,stable,1,stable,1
63300001,63300,Thiers,rue François Truffaut,45.839,3.51,Carrefour,1.866,1.863,2.008,baisse,egal,egal,stable,1,stable,1,stable,1
