id_station;enseigne_actuelle;adresse_actuelle;code_postal;ville;latitude_actuelle;longitude_actuelle;statut_verification;motif_verification;source_actuelle;google_place_id;google_enseigne;google_adresse;google_latitude;google_longitude;google_verifie_le;decision;commentaire
68210001;Total;18A Rue de Belfort;68210;Dannemarie;47.631177;7.1155186;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13008001;;365 Avenue de Mazargues;13008;Marseille;43.253;5.397;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33210001;TotalEnergies;8 ROUTE DE VILLANDRAUT;33210;Langon;44.5519107;-0.264609;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80140004;Total Access;21 AVENUE FRANCOIS MITTERRAND;80140;Oisemont;49.96;1.766;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
92000024;BP;265 AV GEORGES CLEMENCEAU;92000;Nanterre;48.8858603;2.2199625;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
60440001;Intermarché;CHEMIN DE LA CROIX VERTE;60440;Nanteuil-le-Haudouin;49.136;2.801;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
74890001;;ROUTE DE LA SCIERIE;74890;Bons-en-Chablais;46.264;6.37;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33500007;TotalEnergies;RN 89;33500;Arveyres;44.9126422;-0.2554045;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57120005;;RUE DU MUGUET;57120;Rombas;49.25;6.096;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38650003;Uta;1 Grand rue;38650;Monestier-de-Clermont;44.926;5.638;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56800001;Système U;Z.A. ST DENIS;56800;Ploërmel;47.93164;-2.3816651;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
51260005;Carrefour;38 rue de sezanne;51260;Anglure;48.589;3.813;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
69803001;Auchan;BLD. André Boulloche BP 341;69800;Saint-Priest;45.72;4.924;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44130001;Super U;27 Route de l'Isac;44130;Blain;47.473062;-1.746981;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25200003;Système U;119 faubourg de besançon;25200;Courcelles-lès-Montbéliard;47.509;6.779;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13200019;;QUARTIER SUD FOURCHON;13200;Arles;43.662;4.633;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
41360005;Coccinelle;5 bis avenue de la Braye;41360;Savigny-sur-Braye;47.881;0.808;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
74800005;Carrefour;80 ROUTE DE LA ROCHE;74800;Amancy;46.069589;6.3184913;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62630002;Esso;4 Route d'Hilbert;62630;Étaples;50.51122;1.64565;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20167013;TotalEnergies;PARC D'ACTIVITE DE LA GRAVONA;20167;Tavaco;42.0173687;8.8899255;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13122002;Intermarché;Avenue Charles de Gaulle;13122;Ventabren;43.546311;5.293925;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
55100004;Total;Place Maurice Genevoix;55100;Verdun;49.165;5.38;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
45330004;E.Leclerc;Rue de Vauluizard;45330;Le Malesherbois;48.2913062;2.3986515;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
18200005;Intermarché;Route de Bourges;18200;Saint-Amand-Montrond;46.736;2.491;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
95100021;Esso;63 Avenue Jean Jaurès;95100;Argenteuil;48.94;2.233;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56600001;E.Leclerc;1 Rue François Mauriac;56600;Lanester;47.765269;-3.3498417;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13600013;Esso;A50 - AIRE DE LA BAIE DE LA CIOTAT (ex plaines baronnes) sens toulon -marseille;13600;La Ciotat;43.194;5.671;a_verifier_google_places;correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13480001;TotalEnergies;CENTRE COMMERCIAL CALAS;13480;Cabriès;43.4656216;5.3535014;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
55100007;Total;4 AV DU GENERAL DE GAULLE;55100;Verdun;49.165;5.38;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
12560003;Station du Val de Serre;ZA LE LAURADOUST SATURNIN DE LENNE;12560;Saint-Saturnin-de-Lenne;44.423159;3.012592;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
92240010;BP;76 avenue Pierre LAROUSSE;92240;Malakoff;48.82;2.305;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71450002;Avia;37, rue de la République;71450;Blanzy;46.702;4.388;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
53960001;Avia;A81;53960;Bonchamp-lès-Laval;48.095;-0.695;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57400003;TotalEnergies;RN 4;57400;Sarrebourg;48.728418;7.028089;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
52160008;Avia;A31 Aire de Langres Perrogney;52160;Perrogney-les-Fontaines;47.815202;5.2219784;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14500003;Carrefour;PARC COMMERCIAL DE LA DOUITEE;14500;Vire Normandie;48.8614824;-0.8717016;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33112001;Système U;17  Rue Pierre Ralle;33112;Saint-Laurent-Médoc;45.1463813;-0.8215298;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
19340003;;Viaduc du Chavanon;19340;Messeix;45.624;2.481;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13500012;TotalEnergies;AV. FRANCIS TURCAN;13500;Martigues;43.42;5.056;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40110001;Système U;C/C Les Grands Carolins;40110;Morcenx-la-Nouvelle;44.030531;-0.924389;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
3700002;TotalEnergies;22 avenue de la République;03700;Bellerive-sur-Allier;46.118;3.412;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31650002;E.Leclerc;Allée des Champs Pinsons;31650;Saint-Orens-de-Gameville;43.5655311;1.5200677;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30100019;Netto;541 Quai de Bilina;30100;Alès;44.132284;4.074074;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
37320001;;ZAE Le Grand Berchenay;37320;Esvres;47.291;0.79;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
69100029;Esso;87-89 BD STALINGRAD;69100;Villeurbanne;45.778;4.86;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
75014012;Total;154 Rue d'Alésia;75014;Paris;48.832;2.316;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
47420001;Aire C;Rue Fernand Aude RD8;47420;Houeillès;44.1932844;0.0363419;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
79100003;E.Leclerc;Route de Saumur;79100;Thouars;46.9968266;-0.2075059;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
39130004;TotalEnergies;13 Route de Lons-le-Saunier;39130;Clairvaux-les-Lacs;46.576984;5.746945;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40360003;Carrefour;362 AVENUE DE LA COURSE LANDAISE;40360;Pomarez;43.6264254;-0.8259589;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
6150007;E.Leclerc;1 AV.VICTOR HUGO;06150;Cannes;43.5672503;6.965957;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
28270003;Carrefour;56, rue de paris;28270;Brezolles;48.69;1.079;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
19260002;Intermarché;Route d'Egletons;19260;Treignac;45.5320455;1.8025337;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56720001;Super U;ROUTE DE CARNAC;56340;Plouharnel;47.5993503;-3.1124664;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83130003;K9;1394 Avenue de Draguignan;83130;La Garde;43.143;6.037;a_verifier_google_places;correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
94340008;BP;17/19 BD DE L'EUROPE;94340;Joinville-le-Pont;48.814;2.466;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
52400002;Avia;2 route de Vittel;52400;Bourbonne-les-Bains;47.9586126;5.7556201;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29000014;E.Leclerc;11 RUE DE STANG BIHAN;29000;Quimper;48.0098957;-4.1044478;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
50710001;Carrefour;113 RUE DU HAUT CHEMIN;50710;Créances;49.199;-1.568;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44860002;Super U;Rue des Vignes;44860;Pont-Saint-Martin;47.1295892;-1.5812354;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
81000001;Carrefour;2 Rue Francisco Goya;81000;Albi;43.9339144;2.169187;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56000006;Intermarché;6 Avenue Georges Pompidou;56000;Vannes;47.664;-2.767;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
64800007;Super U;132 Rue des Pyrénées;64800;Bénéjacq;43.186;-0.24;a_verifier_google_places;correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56320002;Carrefour Market;Rue de Quimper;56320;Le Faouët;48.0316251;-3.4950926;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35590001;Super U;la musse;35590;L'Hermitage;48.1232833;-1.8010086;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29228001;E.Leclerc;Kergaradec - Porte de Gouesnou;29200;Gouesnou;48.43;-4.472;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83600025;BP;RD 37 QUARTIER ST PONS;83600;Fréjus;43.46;6.743;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83390002;Casino;RN 97 Quartier Saint Lazare;83390;Cuers;43.233;6.07;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71000023;BP;55 Rue du Château;71000;Mâcon;46.365;4.843;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44420003;;rue des artisans;44420;Mesquer;47.397;-2.462;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
41300007;Avia;A71 - Aire de salbris la loge;41300;Theillay;47.348;2.05;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72300007;E.Leclerc;Rue du Mans;72300;Solesmes;47.838;-0.3;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31790005;Carrefour;LIEUDIT CABOURDY - RN20;31790;Saint-Jory;43.745916;1.365848;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
87120003;TotalEnergies;1 Promenade des Sports;87120;Eymoutiers;45.739;1.739;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13150003;Intermarché;Route de Saint-Rémy;13150;Tarascon;43.7946083;4.694435;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83270003;Intermarché;ZAC DES PRADEAUX;83270;Saint-Cyr-sur-Mer;43.183229;5.695113;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31800003;E.Leclerc;71 Avenue de l'Isle;31800;Saint-Gaudens;43.1212721;0.7256356;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
11430001;Dyneff;Avenue de Narbonne;11430;Gruissan;43.108;3.091;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
45330003;E.Leclerc;21 rue de Vauluizard;45330;Le Malesherbois;48.2913062;2.3986515;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49310001;Super U;centre commercial les courtils;49310;Lys-Haut-Layon;47.147;-0.522;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
11150002;Système U;ld croix de l'ourmet  RN 113;11150;Villepinte;43.2794429;2.0925863;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16300001;TotalEnergies;38 route de montmoreau;16300;Barbezieux-Saint-Hilaire;45.4605356;-0.1439856;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
47520003;Intermarché;La Ville;47520;Le Passage;44.19;0.605;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83160001;Carrefour;ROUTE DE L'UNIVERSITE;83160;La Valette-du-Var;43.139607;6.0144618;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17520001;Carrefour Contact;ZA du Tonneau;17520;Archiac;45.5269392;-0.3023774;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
41370004;Communauté de Communes Beauce Val de Loire;Route de Blois;41370;Marchenoir;47.820787;1.392601;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
28400005;Total;3 ROUTE DU MANS;28400;Nogent-le-Rotrou;48.306;0.808;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
60420001;Carrefour Market;2 rue de la croix de coivrel;60420;Maignelay-Montigny;49.5549533;2.5329822;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35470003;Intermarché;LE CHENE VERT;35470;Bain-de-Bretagne;47.8450896;-1.68753;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
55140001;Intermarché;6 rue des Gites;55140;Vaucouleurs;48.60362;5.66686;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
45400005;Intermarché;19 Rue Louis Labonne;45400;Fleury-les-Aubrais;47.923;1.908;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13016007;TotalEnergies;654 CHEMIN DU LITTORAL;13016;Marseille;43.3564;5.32755;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
73800003;Total;Route Nationale 6;73800;Porte-de-Savoie;45.504;6.038;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
79180002;Total Access;659, RTE DE PARIS;79180;Chauray;46.340475;-0.395324;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
78570001;TotalEnergies;CD55 ROUTE DE POISSY CHANTELOUP;78570;Chanteloup-les-Vignes;48.9746449;2.0426431;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59148003;Carrefour;15 Rue des Résistants;59148;Flines-lez-Raches;50.428;3.18;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
64000001;Auchan;1 Avenue du Général Leclerc;64000;Pau;43.305;-0.33;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
70300007;E.Leclerc;ZA du Bouquet;70300;Saint-Sauveur;47.791;6.392;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13013002;Esso;37 Avenue de Château-Gombert;13013;Marseille;43.352;5.437;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
